unit_id,article_title,article_content,source,date,location,labels
1926479133,80 Civilians Killed by Russian Airstrikes on Aleppo despite 48-Hour Truce,Friday 17 June 2016 Civilians Killed by Russian Airstrikes on Aleppo despite 48-Hour Truce. The Syrian Coalition said that Russia has lost its credibility as a sponsor of negotiations. The Coalition said that Russia proves day after day it cannot claim to be a guarantor of the political process in Syria as it is directly complicit in the crimes and terrorism perpetrated against the Syrian people. The Coalition stressed that the latest political developments and the situation on the ground clearly show that every time Russia declares a temporary truce in Syria it is the first to violate it through airstrikes carried out by its forces or those of the Assad regime. On Wednesday Russias Defense Ministry declared a 48-hour truce in Aleppo set to begin on Thursday night with the aim of reducing violence and stabilizing the situation in the city. Russian and Regime forces soon violated the truce. Activists said they recorded no fewer than 30 beaches during the first 24 hours. Over 85 civilians were killed in aerial and artillery bombardments by Russian and regime forces on the city of Aleppo and its surrounding towns and villages on Thursday. Breaches of the 48-hour truce recorded included: 20 by Russian forces 13 by regime forces 2 by the PYD militia and 1 by Iranian-backed foreign militias. The attacks by the Russian regime and PYD forces were concentrated on the Castello road the last supply route into the liberated parts of the city of Aleppo. The road was hit with over 100 missiles. Three civilians two women and a man were killed. Many civilian vehicles were burned as a result of the shelling on the road. Barrel bombs dropped by regimes helicopters also hit Alsabireen mosque in Jisr Alhaj district causing huge fire inside the mosque. Russian jets bombed the towns of Anadan Khan Touman Alzorba Qibtan Aljabal Kafarnaha and Babees in rural Aleppo with the internationally-banned phosphorous. (Source: Syrian Coalition) Twitter,etilaf,6/17/2016,aleppo,0
1926479136,Death toll from terrorist rocket attacks in Aleppo rises to 8 more casualties reported in Idleb and Damascus,16 August 2016 Death toll from terrorist rocket attacks in Aleppo rises to 8 more casualties reported in Idleb and Damascus. The death toll from the terrorist groups rocket attacks on Salah Eddin neighborhood in Aleppo city rose to 8 civilians in addition to 12 injured a source at Aleppo Police Command told SANA late on Tuesday. The source earlier put the death toll at 5 civilians while 9 other people were reported injured. Some of the injured were in critical condition the source said noting that the shelling attacks on Salah Eddin neighborhood caused material damage to the locals houses and other properties. Terrorist groups also fired rocket shells on Saif al-Dawleh neighborhood in Aleppo city injuring 3 civilians and causing material damage to properties according to the source. One civilian killed due to terrorist rocket attack on besieged al-Fouaa town in Idleb In the same context a civilian was killed as terrorists from Jaish al-Fatah fired rocket shells on the besieged al-Fouaa town 10 km to the north of Idleb city. Local sources in al-Fouaa told SANA over the phone that terrorists positioned in Binnesh town targeted the locals houses in the besieged town with rocket shells killing a civilian and causing material damage to public and private properties. Material damage due to terrorist rocket attack in Homs city Terrorist groups fired two rocket shells on al-Zahraa neighborhood in Homs city in the central province of Homs. A source at Homs Governorate told SANA reporter that two rocket shells fired by terrorist groups located in the northern countryside and landed in al-Zahraa neighborhood caused material damage to the locals houses and other properties. Two civilians injured in terrorist mortar attack on Bab Touma Terrorists targeted Bab Touma neighborhood in Damascus with a mortar shell injuring two civilians. A source at Damascus Police Command said in a statement to SANA that a mortar shell fired by terrorist groups on Tuesday evening fell in Bab Touma neighborhood in the Old City in Damascus injuring two civilians and causing material damage to locals properties. English Bulletin,sana,8/16/2016,aleppo,0
1926479140,Syrian Coalition: Assad Used Chemical Weapons 136 Times since Ghouta Massacre,Wednesday 24 August 2016 16:58 Syrian Coalition: Assad Used Chemical Weapons 136 Times since Ghouta Massacre. The Syrian Coalition called upon the UN Security Council to re-open the file of the Ghouta Massacre and refer it to the International Criminal Court (ICC) to determine perpetrators of the massacre and bring them to justice so as to make sure such a heinous crime cannot be repeated. Reports by independent human rights groups indicated that the Assad regime has used chemical weapons 136 times since the adoption of UN Security Council resolution 2118 on September 27 2013 under which Assads declared stockpiles of chemical weapons were destroyed. The Syrian Coalition stressed that the Assad regime would not have used banned weapons against Syrian civilians had it not been for its total disregard for the international community as well as its sense of protection and impunity. The Syrian Coalition denounced the extraordinary claims made by the Assad regimes UN representative Bashar Aljaafari who on Monday blamed France for the Ghouta Massacre that claimed the lives of over 1127 civilians a third of them women and children. The Coalition said Aljaafaris claims showed the utmost disregard for the victims of the Ghouta Massacre and are a desperate attempt to deny Assads responsibility for the sarin attack on the Damascus suburb of eastern Ghouta. Following the massacre the Assad regime surrendered its cache of chemical weapons under the threat of UN sanctions and the use of force by the United States. Over the past three years the Assad regime has persistently denied responsibility for the Ghouta Massacre while seeking to blame opposition groups. However probes by the United Nations and international organizations produced a mass of evidence and facts pointing to the Assad regimes direct responsibility for the chemical attack on eastern Ghouta. (Source: Syrian Coalition) Twitter,etilaf,8/24/2016,damascus,1
1926479142,Mother child killed in east Aleppo bombardment,Monday 21 November 2016 One mother and her child have died after an aerial bomb targeted their home near Masaken Hanano neighbourhood in eastern Aleppo according to human rights group. At least 19 people were killed overnight according to the Syrian Obervatorty for Human Rights due to heavy shelling and regime forces advance to entrances of Masaken Hanano. Clashes on Monday continued between regime forces and rebels backed by Fateh al-Sham around eastern Aleppo amid mutual bombardment from both sides. Aerial bombardments were focused on Ferdous and areas of Der Hafir according to Syrian activists. The situation has been dire for civilians as news confirmed that there were no more functioning hospitals in eastern Aleppo where more than 250000 people are currently living under siege and in need of urgent medical care according to the UN has said. United States President Barack Obama confessed the crisis could persist for quite some time. I am not optimistic about the short-term prospects in Syria Obama said at a news conference in Lima at the conclusion of a summit with leaders of Pacific Rim countries. UN agencies including WHO have been barred from entering eastern Aleppo since July when regime troops seized the last access route leaving the area cut off from food and medical aid for more than four months. (With Reuters) Last Update: Tuesday 22 November 2016 KSA 23:28 - GMT 20:28 5938,arabiya,11/21/2016,aleppo,1
1926479150,Syrian Coalition Condemns Horrific Massacre by Russian Air Force in Town of Atareb Aleppo Province,Tuesday 14 November 2017 Syrian Coalition Condemns Horrific Massacre by Russian Air Force in Town of Atareb Aleppo Province. The Syrian Coalition strongly condemns the brutal crime which was committed by aircraft of the Russian occupation forces in the town of Atareb in western rural Aleppo on Monday November 13. Initial reports indicated that over 40 civilians were killed and hundreds more were injured when Russian jets fired vacuum missiles on a popular market in the town. Russia which has used every possible means to undermine the will of the Syrian people and impose devious schemes and projects on them continues to wriggle out of its commitments and obligations towards the de-escalation zones agreement. Instead of honoring its role as a so-called guarantor of the agreement Russia bombed a popular market that was full of civilians in the town of Atareb in broad daylight destroying dozens of houses and buildings though no rebel groups were stationed in the town which is under the authority of a civilian council and a local police force. Instead of changing its positions and exerting pressure on the Assad regime to force it to seriously participate in the Geneva process and abide by UN Security Council resolutions and engage in direct and serious negotiations this crime one again demonstrated that Russia is unwilling to change its stance. The crime has also proved that Russia is determined to side with the Assad regime; continue with the war crimes Against the Syrian people; and that it is not interested in stopping its crime nor forcing its allies to stop the crimes they are committing against the Syrian people. The Syrian Coalition holds Russia directly and fully responsible for the war crimes it has committed in Syria since the beginning of its direct military intervention in Syria as well as for the crimes of genocide and the Assad regimes use of chemical weapons and other internationally prohibited weapons. The Coalition calls on the UN Security Council to condemn this massacre and its perpetrators as well as to prosecute them by all possible means as war criminals and to take serious action to protect Syrian civilians from these continued massacres. Twitter,etilaf,11/13/2017,aleppo,0
1926479154,Assad Regime Commits Horrific Massacres After Loss of Idlib,Saturday 11 April 2015 18:05 Assad Regime Commits Horrific Massacres After Loss of Idlib. Determined to prevent any aspect of life in areas controlled by rebels the Assad regime continues to wreak havoc and destruction in residential neighborhoods causing mass displacement of civilians and massive damage to the infrastructure. The Syrian Network for Human Rights (SNHR) said in a report that the liberation of the city of Idlib on Saturday March 28 2015 was followed by escalated bombardment from government forces targeting the city and its vital centers such as markets and mosques and some Idlib rural cities most notably Sraqb Sarmin and Maara Al-Numan. Most bombing was carried out by air forces raining barrel bombs and missiles some containing toxic gasses on the city and its surroundings. In less than two weeks the Idlib province has been shelled with about 47 barrel bombs and a minimum of 100 missiles. Before government forces left Idlib they executed 15 detainees by shooting the report added. According to SNHR victims documentation team; the number of victims from Friday March 27 2015 to Friday April 10 2015 has reached 236 individuals as follows: 82 armed opposition gunmen 154 civilians including 54 children and 39 women. Vice president of the Syrian Coalition Nagham al-Ghadiri said that we have repeatedly called on friendly countries to supply rebels with advanced weapons capable of warding off Assads air force and also called on the international community to shoulder its responsibilities towards civilians in Syria. Assads strategy aims to kill any chance for Syrians in the liberate areas to establish civil governance or restore public services. The fierce bombing on Idlib is causing a massive exodus of civilians estimated at over 70% of the population. she added. Local councils civil bodies and rebel factions are making a great effort to run and secure public institutions and facilities to provide services for civilians warning that ISIS might step in and exploit the vacuum and chaos caused by the Assad regime vengeful attacks on the city. (Source: Syrian Coalition) Twitter,etilaf,2/2/2015,idlib,0
1926479154,Assad Regime Commits Horrific Massacres After Loss of Idlib,Saturday 11 April 2015 18:05 Assad Regime Commits Horrific Massacres After Loss of Idlib. Determined to prevent any aspect of life in areas controlled by rebels the Assad regime continues to wreak havoc and destruction in residential neighborhoods causing mass displacement of civilians and massive damage to the infrastructure. The Syrian Network for Human Rights (SNHR) said in a report that the liberation of the city of Idlib on Saturday March 28 2015 was followed by escalated bombardment from government forces targeting the city and its vital centers such as markets and mosques and some Idlib rural cities most notably Sraqb Sarmin and Maara Al-Numan. Most bombing was carried out by air forces raining barrel bombs and missiles some containing toxic gasses on the city and its surroundings. In less than two weeks the Idlib province has been shelled with about 47 barrel bombs and a minimum of 100 missiles. Before government forces left Idlib they executed 15 detainees by shooting the report added. According to SNHR victims documentation team; the number of victims from Friday March 27 2015 to Friday April 10 2015 has reached 236 individuals as follows: 82 armed opposition gunmen 154 civilians including 54 children and 39 women. Vice president of the Syrian Coalition Nagham al-Ghadiri said that we have repeatedly called on friendly countries to supply rebels with advanced weapons capable of warding off Assads air force and also called on the international community to shoulder its responsibilities towards civilians in Syria. Assads strategy aims to kill any chance for Syrians in the liberate areas to establish civil governance or restore public services. The fierce bombing on Idlib is causing a massive exodus of civilians estimated at over 70% of the population. she added. Local councils civil bodies and rebel factions are making a great effort to run and secure public institutions and facilities to provide services for civilians warning that ISIS might step in and exploit the vacuum and chaos caused by the Assad regime vengeful attacks on the city. (Source: Syrian Coalition) Twitter,etilaf,2/2/2015,idlib,1
1926479155,Deir Ezzor Civilians Stuck between the Regimes Hammer and ISISs Anvil,Thursday 25 August 2016 Deir Ezzor Civilians Stuck between the Regimes Hammer and ISISs Anvil. Activists in Deir Ezzor said that nearly 58 people including women and children were killed in mutual shelling between regime forces and ISIS militants on the city and its countryside on Wednesday. The plight of civilians in Deir Ezzor is further aggravated as a result of the lack of basic needs including food and medicine. In Deir Ezzor civilians are trapped in a cycle of violence where Russian and regime air forces raid ISIS-held neighborhoods in the city and the extremist group shells the regime-held parts with rockets and mortar rounds. Recent airstrikes by the Assad regime jets targeted civilians queuing at a bakery in the neighborhood of Alommal causing dozens of casualties. The ISIS terrorist group has laid a siege on the regime-held parts of Deir Ezzor since early 2014. ISIS militants prevent civilians from entering regime-held parts while regime forces prevent civilians from leaving parts of the city under their control. Member of the Syrian Coalition Hussein Albuseis condemned the crimes committed by the Assad regime and its allies as well as by ISIS against civilians in Deir Ezzor. He called upon the international community to step up support for the local FSA and rebel groups to enable them oust ISIS and the Assad regime from all Deir Ezzor province. Albuseis pointed out that nearly 200 000 civilians trapped in Deir Ezzor have been suffering a double siege by the Assad regime and ISIS warning of a humanitarian disaster should the citys civilian population be left prey to the barbarity of the Assad regime and ISIS. He expressed hope that these appeals will not fall on deaf ears and prompt an immediate response from the internationally community. Dozens of civilians have starved to death since ISIS tightened the siege on Deir Ezzor in early 2014. (Source: Syrian Coalition) Twitter,etilaf,8/25/2016,deir ezzor,0
1926479156,Five killed four injured in terrorist attacks in Aleppo Hama Damascus and its Countryside,25 November 2016 Five killed four injured in terrorist attacks in Aleppo Hama Damascus and its Countryside. Five citizens were killed and four others were injured in terrorist attacks with explosive device and shells in Aleppo Hama Damascus and its countryside on Friday. Two people one of them a child killed in terrorist rocket attack on al-Midan neighborhood in Aleppo Two people one of them a child were killed on Friday due to a terrorist rocket attack on the residential neighborhood of al-Midan in Aleppo city. A source at Aleppo Police Command told SANAs correspondent that terrorists fired rocket shells at al-Midan neighborhood in the city killing two people including a child and causing serious injuries to a woman in addition to causing material damage to public and private properties. Three killed two injured in explosive device blast in Hama countryside Three citizens were killed and two others were injured due to an explosive device blast on the outskirts of Khneifis town in Hama countryside. A source at Hama Police Command told SANA that an explosive device which was planted earlier by terrorists exploded in a car on one of the agricultural roads to the east of Khneifis town. The source added that the explosion claimed the lives of three citizens injured two others and caused the destruction of the car. A person injured in terrorist attacks with shells in Damascus and its Countryside A person was injured in terrorist attacks with shells by Jaish al-Islam on the neighborhoods of al-Dokhanyeh Mazzeh 86 and Harasta residential suburb in Damascus and its Countryside. A source at Damascus Police Command told SANA that terrorists positioned in Joubar neighborhood targeted with a rocket shell al-Dokhanyeh neighborhood on the eastern outskirts of Damascus city injuring a person and causing material damage to the place. The source added that material damage was also caused to a number of the houses when terrorists fired a number of rocket shells on Harasta residential suburb and Mazzeh 86 neighborhood. Manar al-Frieh/Manal,sana,11/25/2016,aleppo,0
1926479157,Kerry discusses chemical attack with Syrian foreign minister,Sunday 25 August 2013 Kerry discusses chemical attack with Syrian foreign minister. The Syrian government should have granted United Nations inspectors access to the site of an alleged gas attack John Kerry reportedly told Syrian Foreign Minister Walid al-Muallem in a call on Saturday. Kerry called to make clear that if as they claimed the Syrian regime has nothing to hide it should have allowed immediate and unimpeded access to the site rather than continuing to attack the affected area to block access and destroy evidence a State Department was quoted as saying by Reuters news agency. Syrian opposition groups have accused President Bashar al-Assads forces of launching massive chemical attacks near Damascus on August 21 and killing as many as 1300 people. Infographic: Chemical weapons claims (Design by Farwa Rizwan / Al Arabiya English) The Syrian government has strongly denied those allegations but has yet to accede to demands that U.N. inspectors already in the country be allowed to visit the sites of the alleged attacks AFP news agency reports. The secretary further emphasized ... that he had received full assurances from Free Syrian Army commanders that they would ensure the safety of U.N. investigators into the targeted areas the official said. In all these calls the secretary emphasized the importance of quickly determining the facts and underscored the seriousness and gravity of any chemical weapons use the official said. U.S. President Barack Obama received a detailed review of a range of potential options from his top advisers on Saturday on how Washington and its allies could respond to an alleged chemical weapons attack on Damascus by the Syrian government Reuters reported the White House as saying. Obama also spoke with British Prime Minister David Cameron about Syria and agreed to consult about potential responses by the international community the White House said. (With AFP and Reuters) Last Update: Sunday 25 August 2013 KSA 15:55 - GMT 12:55 1,arabiya,8/25/2013,damascus,1
1926479159,Dozens Killed in Intensified Russian & Regime Airstrikes on Idlib,Friday 22 July 2016 Dozens Killed in Intensified Russian & Regime Airstrikes on Idlib. Activists said that at least 10 civilians were killed and 50 wounded in airstrikes by Russian forces on Idlib city on Friday morning. The civil administration of Idlib on Thursday announced the full mobilization of the emergency medical services to cope with the high number of casualties among residents of the city and its countryside following a brutal wave of airstrikes by Russian jets that left at least 38 civilians killed and dozens more wounded. The most violent airstrikes targeted civilian neighborhoods of Idlib city as well as the towns of Tal Minnis Sarmada and Maaret Alnouman. Vice-president of the Syrian Coalition Muwaffaq Nyrabiya said that military escalation against civilians by the Assad regime and Russian forces comes as the date set by the United Nations for the start the transitional process in Syria nears. Nyrabiya said that such an escalation reinforced doubts repeatedly raised by the Syrian Coalition about the willingness of Russia and the Assad regime to engage seriously in the political process. Nyrabiya pointed out that Russias actions in Syria demonstrate it is insistent on pursuing a military solution in Assads favor. Russias actions however will not weaken the resolve of the Syrian people and the Syrian opposition to reclaim freedom and dignity and build a civil state based on inclusivity and the rule of law he stressed. Nyrabiya called on all rebel and FSA groups to reconsider their strategies and lend an ear to calls for them to pull out of Idlib and assign the task of managing the affairs in the city to the local council and the free police forces. The intensified Russian airstrikes on Idlib prompted an exodus of civilians towards the surrounding cities towns and farmlands. Secondary education exams were also postponed as a result of the airstrikes and Friday prayers cancelled in all of the citys mosques. (Source: Syrian Coalition) Twitter,etilaf,8/20/2013,idlib,0
1926479161,Russian Airstrikes Hit MSF Hospital in Idlib,Monday 15 February 2016 Russian Airstrikes Hit MSF Hospital in Idlib. A hospital supported by Doctors Without Borders (MSF) in the town of Maaret al-Nouman in rural Idlib was hit earlier today by Russian air airstrikes. At least seven people were killed and many more wounded in the deliberate attack on the hospital. The hospital was completely destroyed and the fate of at least eight members of staff is still unknown. The Syrian Coalition condemned the attack saying it is not the first hospital to be targeted by Russian warplanes. Russia has targeted civilian neighborhoods medical centers schools and houses of worship. This crime will not be the last as long as the international community keeps silent and shirks its responsibility to respond to them. While we hold Moscow fully responsible for these crimes we warn that the international communitys continued inaction serves as an incentive for Russia to commit more crimes in Syria. Russias acts in Syria will not only negatively affect the political process but will also encourage the spread of terrorism the Syrian Coalition stressed. The Syrian Coalition called upon the ceasefire task force formed as part of the Munich agreement not to ignore the horrible crimes Russia continues to commit against the Syrian people. These crimes would undermine all chances of reaching a political settlement to the conflict. The continued silence over Russias behavior in Syria undoubtedly represents complicity in these crimes and would ruin what has been achieved in Munich the Coalition said. These ongoing crimes especially after the adoption of UN Security Council resolution 2254 and the signing off on the Munich agreement undermine all chances of restoring trust in the international community. They cast doubt about the international communitys ability to find a real political solution to end the tragedy unfolding in Syria the Coalition added. (Source: Syrian Coalition) Twitter,etilaf,2/15/2016,idlib,0
1926479162,Iranian Militias Carry out Summary Executions against Civilians in Aleppo.,Saturday 24 December 2016 Iranian Militias Carry out Summary Executions against Civilians in Aleppo. The Syrian Coalition condemned the war crimes the Iranian militias are committing against civilians in Aleppo stressing that the international community bears responsibility for these crimes as it failed to prevent them. Activists in Aleppo said that the Iranian militias summarily executed six young men in the neighborhood of Sakhour on Friday after those men returned to their homes in eastern Aleppo which completely fell to regime forces. Member of the Syrian Coalitions political committee Yasser Farhan said that the Free Syrian Army and forces of the Syrian revolution will continue to resist the Russian and Iranian invaders until they are ousted from of all Syrian territory. Activists in rural Aleppo said that the Assad regime and Russian air forces having finished the brutal bombing campaign on eastern Aleppo carried out intense airstrikes on western Aleppo over the past two days. Six civilians from one family were killed in airstrikes on the town of Atareb west of Aleppo on Saturday. Regime forces have also significantly escalated aerial and artillery bombardment on Wadi Barada valley northwest of Damascus pounding the rebel-held enclave with tens of barrel bombs and airstrikes over the past two days. Farhan stressed that the international community has a responsibility to stop such crimes pointing out that Russia is still not able to control the situation in Syria or sponsor any peace process. Farhan raised questions about the UN Security Council resolution passed earlier this week which called for the deployment of UN observers in Aleppo. He said that the latest resolution has not yet been implemented just as earlier UNSC resolutions on Syria which called for stopping attacks on civilians; unhindered delivery of aid to besieged and hard-to-reach areas; and the release of detainees were not implemented. Iran is seeking to consolidate its presence in Syria through the deployment of sectarian foreign militias in key areas across the country Farhan warned. (Source: Syrian Coalitions Media Office) Twitter,etilaf,12/24/2016,aleppo,0
1926479165,Russian Airstrikes Disrupt Last Remaining Ambulance Service in Rural Aleppo,Print this page Tuesday 19 July 2016 16:45 Russian Airstrikes Disrupt Last Remaining Ambulance Service in Rural Aleppo. The relentless aerial bombardment by Russian forces has rendered dysfunctional the last remaining ambulance service in western rural Aleppo director of the service Taysir Hammoud said. Hammoud pointed out that the center for emergency medical services came under intense airstrikes by Russian forces over the past few days. The bombing caused severe damage to the equipment of the center especially ambulance vehicles. Hammoud added that they are working on restoring the medical services in the area but he did not specify a date when the services will be fully restored. Hammoud added that the ambulance service set up medical centers close to the battlefronts in rural Aleppo to provide urgent treatment to those who need it as a result of the ongoing battles. The ambulance teams lost three crewmembers who were killed trying to rescue victims of battles and airstrikes in the area. The ambulance service center in western rural Aleppo set up in 2014 comprises 15 medics 9 ambulance drivers and 4 administrative staff members. The center provided services for civilians and opposition fighters in local makeshift hospitals and helped move the wounded to border crossings with Turkey. The only hospital in the town of Kafar Hamra in northern rural Aleppo was completely destroyed in Russian airstrikes on Thursday killing three medics. According to the Syrian Network for Human Rights (SNHR) the Russian air force targeted at least 243 vital civilian facilities including 5 IDP camps between September 30 2015 and March 15 2016 when Russia announced partial withdrawal of its forces from Syria. The targeted civilian facilities also included 51 medical centers 57 infrastructure facilities 52 educational facilities 50 religious centers 25 residential blocks and 5 IDP camps. (Source: Syrian Coalition + Smart News) Twitter,etilaf,7/14/2016,aleppo,0
1926479178,Syrian Coalition Calls for Holding Assad Regime Accountable for Repeated Chemical Attacks,Tuesday 04 April 2017 Syrian Coalition Calls for Holding Assad Regime Accountable for Repeated Chemical Attacks. The Syrian Coalition called on the UN Security Council to hold the Assad regime accountable for the horrific crime his forces committed in the town of Khan Sheikhoun in the rural Idlib at dawn today. Chemical substances were used in the attack which left at least 100 people killed and over 400 wounded mostly women and children according to the directorate of health in Idlib province. In a press release issued on Tuesday the Coalition said that early photos and videos of the aftermath of the attack clearly show a horrible crime similar to the one the Assad regime committed in eastern Ghouta near Damascus in the summer of 2013 which the international community allowed to go unpunished. The Coalition called upon the UN Security Council to hold an emergency session to address this crime and conduct an immediate investigation into it. Urgent measures need to be taken to ensure that those who ordered executed supported and are involved in the attack are held accountable under Chapter VII of the UN Charter the Coalition said. The failure to take concrete urgent action would be understood by the Assad regime as a blessing for its actions. Inaction is no more an option as it amounts to direct involvement and even direct responsibility for those crimes the Coalition added. The Assad regimes air force also carried out a massacre against civilians in the town of Douma in eastern Ghouta on Monday claiming the lives of at least 32 people including women and children. The Assad regime continues to use internationally prohibited weapons in bombing civilian areas in a blatant violation of the Fourth Geneva Convention and UN Security Council resolutions 2118 2209 2235 and 2254. These crimes would not have happened again had it not been for the lukewarm response by the international community and its failure to ensure protection for civilians the Coalition said. The Coalition called for the implementation of Article 21 of UN Security Council resolution 2118 which says the Council would take measures under Chapter VII of the United Nations Charter in case of noncompliance including the transfer and use of chemical weapons. (Source: Syrian Coalitions Media Department) Twitter,etilaf,4/4/2017,idlib,1
1926479179,French FM: all indications Syria behind chemical attack,Saturday 24 August 2013 French Foreign Minister Laurent Fabius said on Saturday that all indications show that Syrias government was behind a chemical massacre near Damascus that the opposition claims killed hundreds. All the information at our disposal converges to indicate that there was a chemical massacre near Damascus and that the Bashar regime is responsible Fabius said on a visit to Ramallah in the West Bank. Opponents of Bashar al-Assad said the presidents forces killed 1300 people when they unleased chemical weapons east and southwest of Damascus in the attacks on Wednesday. U.N. Under Secretary General Angela Kane arrived in the Syrian capital on Saturday for talks aimed at establishing the terms of an enquiry into the alleged attacks an AFP journalist said. We ask that the U.N. team that is there can be deployed very quickly and make the necessary inspections Fabius said. The information which we have shows that this chemical massacre is of such gravity that it obviously cannot pass without a strong reaction he added. The Syrian government has strongly denied accusations it carried out the attacks but so far it has not said whether it will let U.N. inspectors visit the sites. Fabius arrived early Saturday on a visit to Israel and the Palestinian territories aimed at encouraging recently resumed peace talks his office said.,arabiya,8/24/2013,damascus,0
1926479180,Death toll from terrorist attacks on Aleppo rises to 12 with over 200 injured,3 November 2016 Death toll from terrorist attacks on Aleppo rises to 12 with over 200 injured. The death toll from the terrorist attacks on neighborhoods in Aleppo city rose to 12 people in addition to more than 200 others injured including a photographer from al-Alam TV channel SANA reporter said. According to earlier information provided by a source at Aleppo Police Command 5 people were killed and 46 others were injured as the terrorist organizations launched attacks on the neighborhoods of Halap al-Jadideh al-Mogambo al-Masharqeh and al-Furqan where shells hit the Faculty of Arts and Humanities. Rocket shells and explosive bullets were used in the attacks which were launched by terrorists positioned in the eastern neighborhoods of Aleppo city and others in the provinces western countryside. SANA reporter quoted the source as saying that a girl child was among the dead and that the attacks caused material damage to public and private properties. A medical source at al-Jamiaa (University) Hospital told the reporter that the hospital received a person suffering suffocation due to an attack on Menian to the west of Aleppo city in which the terrorists used poisonous gases. Meanwhile Mohammd Joulaq a photographer formal-Alam TV channel sustained slight injuries while covering the military operations carried out by the army against terrorist groups on the southwestern outskirts of Aleppo city. Terrorist mortar attack on Izraa city in Daraa causes material damage Terrorist organizations affiliated to Jabhat al-Nusra targeted with mortar shells the city of Izraa in the northeastern countryside of Daraa province. A source at Daraa Police Command told SANA reporter that the attack caused material damage to the locals houses and public properties but left no human casualties. M. al-Frieh/H. Said,sana,11/3/2016,aleppo,1
1926479189,25 civilians killed 80 injured in rocket terrorist attacks on Aleppo city during the past 24 hours,30 April 2016 25 civilians killed 80 injured in rocket terrorist attacks on Aleppo city during the past 24 hours. 25 civilians were killed and more than 80 others were injured due to terrorist attacks on residential neighborhoods in Aleppo city during the past 24 hours. A source at Aleppo Police Command told SANA reporter that Jabhat an-Nusra terrorists and other terrorist groups affiliated to it targeted on Saturday with a number of rocket shells al-Neel Street and al-Hamadaniyeh neighborhoods in Aleppo city. The continued terrorist attacks resulted in killing a man and a woman and caused material damage to public and private properties. According to medical sources at the Directorate of Health in Aleppo earlier six injured civilians in the terrorist attacks on Friday died on Saturday and hospitals received more than 80 other wounded persons. A source at Aleppo Police Command told SANA reporter that Jabhat al-Nusra terrorists and other terrorist groups targeted on Saturday with a number of rocket shells the area surrounding the Municipal Palace Saadallah al-Jabiri Square and al-Neel street neighborhood in Aleppo city. The terrorist attacks caused casualties among civilians who stayed at their homes to avoid more casualties due to the continued attacks. The continued shillings on the neighborhoods caused material damage to houses parked cars and public and private properties. On Friday 16 civilians were killed and scores others were injured most of whom are women and children when Jabhat al-Nusra terrorists and other terrorist groups targeted with dozens of rocket shells Ifreen area Bab al-Faraj al-Midan al-Muhafaza Saif al-Dawleh al-Izaa al-Martini and al-Neel Street while worshipers were leaving the mosques after prayers. Meanwhile SANAs correspondent in Deir Ezzor reported that two civilians were killed and nine others were injured by 6 explosive shells fired by ISIS terrorists on al-Qusour neighborhood in Deir Ezzor city. Qabas/ Manal,sana,4/30/2016,aleppo,0
1926479206,Syrian Coalition Urges Intl Community to Stop Crimes by Regime and Russia against Syrian Civilians,Saturday 20 August 2016 Syrian Coalition Urges Intl Community to Stop Crimes by Regime and Russia against Syrian Civilians. The Syrian Coalition called on the European Union the United States and friends of the Syrian people to take immediate action in order to stop crimes carried out by the Assad regime and Russia against civilians in Syria. The Assad regime backed by Russia and allied forces continues with the campaign of terror against the Syrian people. The Coalition warned that mass killings destruction and displacement by the Assad regime and its allies undermine all chances of reaching a political settlement needed to end the suffering of the Syrian people. Activists in northern rural Homs said that the Assad regime and Russian forces have recently intensified aerial attacks on rebel-held areas. At least 13 civilians were killed and 30 others wounded in airstrikes by regime and Russian fighter jets on the town of Alghantou on Friday. Airstrikes also targeted the nearby towns of Rastan Talbeesah Ter Maaleh and Zafarana. Meanwhile Albir hospital and civilian homes in the district of Alwaer in Homs were subject to intense regime shelling on Friday with reports of civilian casualties. Activists said that the Assad regime has recently resorted to spreading rumors and misinformation to instill fear among residents of the district; a tactic Russia used in Ukraine. The Coalition stressed that the barbaric crimes death and destruction the Assad regime and its allies have been wreaking in Syria will not succeed in breaking the will of the Syrian people. The coalition warned of dire consequences as a result of the international communitys continued silence over these crimes. (Source: Syrian Coalition) Twitter,etilaf,8/20/2016,homs,1
